x,y,z,eta_at,eta_cos,eta_ref,eta_sb,eta_trunc,eta
63.432000,-234.300000,4.000000,0.964572,0.383247,0.920000,0.980469,1.000000,0.333454
77.876000,-229.904000,4.000000,0.964572,0.365915,0.920000,1.000000,1.000000,0.324715
92.018000,-224.617000,4.000000,0.964572,0.349998,0.920000,1.000000,1.000000,0.310591
105.804000,-218.462000,4.000000,0.964572,0.335764,0.920000,1.000000,1.000000,0.297960
119.181000,-211.462000,4.000000,0.964572,0.323493,0.920000,1.000000,1.000000,0.287070
132.097000,-203.643000,4.000000,0.964572,0.313465,0.920000,1.000000,1.000000,0.278171
144.502000,-195.037000,4.000000,0.964572,0.305942,0.920000,1.000000,1.000000,0.271495
156.348000,-185.676000,4.000000,0.964572,0.301141,0.920000,1.000000,1.000000,0.267234
167.589000,-175.597000,4.000000,0.964572,0.299212,0.920000,1.000000,1.000000,0.265523
178.182000,-164.838000,4.000000,0.964572,0.300219,0.920000,1.000000,1.000000,0.266416
188.085000,-153.442000,4.000000,0.964572,0.304127,0.920000,1.000000,1.000000,0.269884
197.261000,-141.452000,4.000000,0.964572,0.310814,0.920000,1.000000,1.000000,0.275818
205.673000,-128.914000,4.000000,0.964572,0.320080,0.920000,1.000000,1.000000,0.284041
213.290000,-115.878000,4.000000,0.964572,0.331675,0.920000,1.000000,1.000000,0.294330
220.081000,-102.394000,4.000000,0.964572,0.345321,0.920000,1.000000,1.000000,0.306440
226.021000,-88.514000,4.000000,0.964572,0.360737,0.920000,1.000000,1.000000,0.320121
231.087000,-74.291000,4.000000,0.964572,0.377652,0.920000,1.000000,1.000000,0.335130
235.259000,-59.781000,4.000000,0.964572,0.395810,0.920000,1.000000,1.000000,0.351244
238.520000,-45.039000,4.000000,0.964572,0.414984,0.920000,1.000000,1.000000,0.368260
240.859000,-30.123000,4.000000,0.964572,0.434971,0.920000,1.000000,1.000000,0.385996
242.266000,-15.091000,4.000000,0.964572,0.455590,0.920000,1.000000,1.000000,0.404294
242.735000,0.000000,4.000000,0.964572,0.476687,0.920000,1.000000,1.000000,0.423015
256.121000,7.122000,4.000000,0.963188,0.482536,0.920000,1.000000,1.000000,0.427591
255.330000,21.345000,4.000000,0.963188,0.502015,0.920000,0.984375,1.000000,0.437901
253.749000,35.502000,4.000000,0.963188,0.521628,0.920000,0.882812,1.000000,0.408064
251.384000,49.549000,4.000000,0.963188,0.541302,0.920000,0.707031,1.000000,0.339139
248.241000,63.443000,4.000000,0.963188,0.560975,0.920000,0.753906,1.000000,0.374766
244.332000,77.141000,4.000000,0.963188,0.580587,0.920000,0.906250,1.000000,0.466245
239.667000,90.601000,4.000000,0.963188,0.600088,0.920000,1.000000,1.000000,0.531758
234.262000,103.780000,4.000000,0.963188,0.619429,0.920000,0.992188,1.000000,0.544608
228.132000,116.639000,4.000000,0.963188,0.638571,0.920000,0.960938,1.000000,0.543755
221.297000,129.137000,4.000000,0.963188,0.657471,0.920000,0.945312,1.000000,0.550746
213.779000,141.236000,4.000000,0.963188,0.676095,0.920000,0.882812,1.000000,0.528902
205.599000,152.898000,4.000000,0.963188,0.694410,0.920000,0.761719,1.000000,0.468716
196.784000,164.088000,4.000000,0.963188,0.712385,0.920000,0.750000,1.000000,0.473451
187.361000,174.771000,4.000000,0.963188,0.729992,0.920000,0.628906,1.000000,0.406821
177.358000,184.913000,4.000000,0.963188,0.747205,0.920000,0.609375,1.000000,0.403481
166.808000,194.484000,4.000000,0.963188,0.763997,0.920000,0.632812,1.000000,0.428416
155.741000,203.454000,4.000000,0.963188,0.780349,0.920000,0.804688,1.000000,0.556436
144.194000,211.795000,4.000000,0.963188,0.796234,0.920000,0.863281,1.000000,0.609105
132.201000,219.481000,4.000000,0.963188,0.811635,0.920000,0.917969,1.000000,0.660218
119.799000,226.489000,4.000000,0.963188,0.826532,0.920000,0.968750,1.000000,0.709529
107.026000,232.796000,4.000000,0.963188,0.840907,0.920000,0.937500,1.000000,0.698583
93.923000,238.385000,4.000000,0.963188,0.854743,0.920000,0.843750,1.000000,0.639070
80.530000,243.236000,4.000000,0.963188,0.868024,0.920000,0.746094,1.000000,0.573884
66.888000,247.336000,4.000000,0.963188,0.880734,0.920000,0.671875,1.000000,0.524363
53.039000,250.671000,4.000000,0.963188,0.892861,0.920000,0.726562,1.000000,0.574851
39.026000,253.231000,4.000000,0.963188,0.904390,0.920000,0.855469,1.000000,0.685581
24.892000,255.008000,4.000000,0.963188,0.915309,0.920000,0.921875,1.000000,0.747720
10.682000,255.998000,4.000000,0.963188,0.925606,0.920000,0.917969,1.000000,0.752927
-3.562000,256.196000,4.000000,0.963188,0.935272,0.920000,0.929688,1.000000,0.770502
-17.794000,255.602000,4.000000,0.963188,0.944295,0.920000,0.882812,1.000000,0.738711
-31.972000,254.218000,4.000000,0.963188,0.952666,0.920000,0.835938,1.000000,0.705689
-46.050000,252.048000,4.000000,0.963188,0.960377,0.920000,0.765625,1.000000,0.651564
-59.987000,249.099000,4.000000,0.963188,0.967421,0.920000,0.671875,1.000000,0.575974
-73.738000,245.381000,4.000000,0.963188,0.973790,0.920000,0.695312,1.000000,0.599990
-87.261000,240.903000,4.000000,0.963188,0.979477,0.920000,0.789062,1.000000,0.684864
-100.514000,235.682000,4.000000,0.963188,0.984477,0.920000,0.867188,1.000000,0.756515
-113.456000,229.731000,4.000000,0.963188,0.988786,0.920000,0.925781,1.000000,0.811165
-126.048000,223.071000,4.000000,0.963188,0.992398,0.920000,0.902344,1.000000,0.793518
-138.251000,215.721000,4.000000,0.963188,0.995311,0.920000,0.863281,1.000000,0.761395
-150.026000,207.705000,4.000000,0.963188,0.997522,0.920000,0.808594,1.000000,0.714746
-161.337000,199.046000,4.000000,0.963188,0.999028,0.920000,0.753906,1.000000,0.667412
-172.150000,189.772000,4.000000,0.963188,0.999827,0.920000,0.699219,1.000000,0.619494
-182.430000,179.912000,4.000000,0.963188,0.999921,0.920000,0.628906,1.000000,0.557250
-192.147000,169.495000,4.000000,0.963188,0.999307,0.920000,0.703125,1.000000,0.622630
-201.269000,158.555000,4.000000,0.963188,0.997987,0.920000,0.757812,1.000000,0.670171
-209.770000,147.124000,4.000000,0.963188,0.995961,0.920000,0.812500,1.000000,0.717075
-217.622000,135.239000,4.000000,0.963188,0.993233,0.920000,0.863281,1.000000,0.759805
-224.802000,122.935000,4.000000,0.963188,0.989804,0.920000,0.921875,1.000000,0.808575
-231.286000,110.252000,4.000000,0.963188,0.985679,0.920000,0.898438,1.000000,0.784733
-237.056000,97.228000,4.000000,0.963188,0.980860,0.920000,0.835938,1.000000,0.726574
-242.093000,83.903000,4.000000,0.963188,0.975353,0.920000,0.761719,1.000000,0.658348
-246.382000,70.320000,4.000000,0.963188,0.969163,0.920000,0.671875,1.000000,0.577011
-249.909000,56.518000,4.000000,0.963188,0.962296,0.920000,0.695312,1.000000,0.592909
-252.664000,42.542000,4.000000,0.963188,0.954760,0.920000,0.804688,1.000000,0.680801
-254.638000,28.435000,4.000000,0.963188,0.946562,0.920000,0.855469,1.000000,0.717550
-255.824000,14.239000,4.000000,0.963188,0.937709,0.920000,0.921875,1.000000,0.766018
-256.220000,0.000000,4.000000,0.963188,0.928212,0.920000,0.941406,1.000000,0.774325
-255.824000,-14.239000,4.000000,0.963188,0.918080,0.920000,0.953125,1.000000,0.775407
-254.638000,-28.435000,4.000000,0.963188,0.907323,0.920000,0.929688,1.000000,0.747477
-252.664000,-42.542000,4.000000,0.963188,0.895954,0.920000,0.835938,1.000000,0.663680
-249.909000,-56.518000,4.000000,0.963188,0.883984,0.920000,0.742188,1.000000,0.581376
-246.382000,-70.320000,4.000000,0.963188,0.871425,0.920000,0.648438,1.000000,0.500722
-242.093000,-83.903000,4.000000,0.963188,0.858294,0.920000,0.765625,1.000000,0.582305
-237.056000,-97.228000,4.000000,0.963188,0.844602,0.920000,0.890625,1.000000,0.666570
-231.286000,-110.252000,4.000000,0.963188,0.830367,0.920000,0.976562,1.000000,0.718570
-224.802000,-122.935000,4.000000,0.963188,0.815606,0.920000,1.000000,1.000000,0.722736
-217.622000,-135.239000,4.000000,0.963188,0.800335,0.920000,1.000000,1.000000,0.709204
-209.770000,-147.124000,4.000000,0.963188,0.784576,0.920000,1.000000,1.000000,0.695238
-201.269000,-158.555000,4.000000,0.963188,0.768345,0.920000,0.945312,1.000000,0.643621
-192.147000,-169.495000,4.000000,0.963188,0.751667,0.920000,0.835938,1.000000,0.556799
-182.430000,-179.912000,4.000000,0.963188,0.734562,0.920000,0.742188,1.000000,0.483104
-172.150000,-189.772000,4.000000,0.963188,0.717057,0.920000,0.707031,1.000000,0.449253
-161.337000,-199.046000,4.000000,0.963188,0.699176,0.920000,0.843750,1.000000,0.522756
-150.026000,-207.705000,4.000000,0.963188,0.680947,0.920000,0.953125,1.000000,0.575125
-138.251000,-215.721000,4.000000,0.963188,0.662402,0.920000,1.000000,1.000000,0.586976
-126.048000,-223.071000,4.000000,0.963188,0.643570,0.920000,1.000000,1.000000,0.570289
-113.456000,-229.731000,4.000000,0.963188,0.624489,0.920000,1.000000,1.000000,0.553380
-100.514000,-235.682000,4.000000,0.963188,0.605196,0.920000,1.000000,1.000000,0.536284
-87.261000,-240.903000,4.000000,0.963188,0.585734,0.920000,1.000000,1.000000,0.519038
-73.738000,-245.381000,4.000000,0.963188,0.566146,0.920000,0.875000,1.000000,0.438971
-59.987000,-249.099000,4.000000,0.963188,0.546485,0.920000,0.765625,1.000000,0.370760
-46.050000,-252.048000,4.000000,0.963188,0.526804,0.920000,0.765625,1.000000,0.357408
-31.972000,-254.218000,4.000000,0.963188,0.507169,0.920000,0.929688,1.000000,0.417819
-17.794000,-255.602000,4.000000,0.963188,0.487646,0.920000,1.000000,1.000000,0.432119
-3.562000,-256.196000,4.000000,0.963188,0.468317,0.920000,1.000000,1.000000,0.414991
10.682000,-255.998000,4.000000,0.963188,0.449267,0.920000,1.000000,1.000000,0.398110
24.892000,-255.008000,4.000000,0.963188,0.430599,0.920000,1.000000,1.000000,0.381568
39.026000,-253.231000,4.000000,0.963188,0.412423,0.920000,1.000000,1.000000,0.365462
53.039000,-250.671000,4.000000,0.963188,0.394870,0.920000,1.000000,1.000000,0.349907
66.888000,-247.336000,4.000000,0.963188,0.378083,0.920000,1.000000,1.000000,0.335031
80.530000,-243.236000,4.000000,0.963188,0.362224,0.920000,0.957031,1.000000,0.307187
93.923000,-238.385000,4.000000,0.963188,0.347474,0.920000,0.929688,1.000000,0.286258
107.026000,-232.796000,4.000000,0.963188,0.334026,0.920000,1.000000,1.000000,0.295991
119.799000,-226.489000,4.000000,0.963188,0.322087,0.920000,1.000000,1.000000,0.285412
132.201000,-219.481000,4.000000,0.963188,0.311872,0.920000,1.000000,1.000000,0.276360
144.194000,-211.795000,4.000000,0.963188,0.303586,0.920000,1.000000,1.000000,0.269018
155.741000,-203.454000,4.000000,0.963188,0.297418,0.920000,1.000000,1.000000,0.263552
166.808000,-194.484000,4.000000,0.963188,0.293519,0.920000,1.000000,1.000000,0.260097
177.358000,-184.913000,4.000000,0.963188,0.291995,0.920000,1.000000,0.960938,0.248639
187.361000,-174.771000,4.000000,0.963188,0.292885,0.920000,1.000000,1.000000,0.259535
196.784000,-164.088000,4.000000,0.963188,0.296166,0.920000,1.000000,1.000000,0.262443
205.599000,-152.898000,4.000000,0.963188,0.301750,0.920000,1.000000,1.000000,0.267391
213.779000,-141.236000,4.000000,0.963188,0.309496,0.920000,1.000000,1.000000,0.274254
221.297000,-129.137000,4.000000,0.963188,0.319223,0.920000,1.000000,1.000000,0.282874
228.132000,-116.639000,4.000000,0.963188,0.330728,0.920000,1.000000,1.000000,0.293069
234.262000,-103.780000,4.000000,0.963188,0.343799,0.920000,0.960938,1.000000,0.292751
239.667000,-90.601000,4.000000,0.963188,0.358226,0.920000,0.906250,1.000000,0.287676
244.332000,-77.141000,4.000000,0.963188,0.373812,0.920000,0.968750,1.000000,0.320895
248.241000,-63.443000,4.000000,0.963188,0.390371,0.920000,1.000000,1.000000,0.345921
251.384000,-49.549000,4.000000,0.963188,0.407737,0.920000,1.000000,1.000000,0.361309
253.749000,-35.502000,4.000000,0.963188,0.425762,0.920000,1.000000,1.000000,0.377281
255.330000,-21.345000,4.000000,0.963188,0.444312,0.920000,1.000000,1.000000,0.393720
256.121000,-7.122000,4.000000,0.963188,0.463272,0.920000,1.000000,1.000000,0.410521
269.281000,15.123000,4.000000,0.961804,0.489211,0.920000,1.000000,1.000000,0.432883
268.010000,30.197000,4.000000,0.961804,0.509143,0.920000,1.000000,1.000000,0.450521
265.895000,45.177000,4.000000,0.961804,0.529163,0.920000,1.000000,1.000000,0.468235
262.944000,60.015000,4.000000,0.961804,0.549200,0.920000,1.000000,1.000000,0.485965
259.165000,74.664000,4.000000,0.961804,0.569191,0.920000,1.000000,1.000000,0.503655
254.571000,89.078000,4.000000,0.961804,0.589083,0.920000,1.000000,1.000000,0.521256
249.176000,103.212000,4.000000,0.961804,0.608825,0.920000,1.000000,1.000000,0.538725
242.996000,117.021000,4.000000,0.961804,0.628373,0.920000,0.988281,1.000000,0.549506
236.053000,130.462000,4.000000,0.961804,0.647684,0.920000,0.980469,1.000000,0.561916
228.366000,143.492000,4.000000,0.961804,0.666722,0.920000,0.937500,1.000000,0.553084
219.961000,156.071000,4.000000,0.961804,0.685453,0.920000,0.871094,1.000000,0.528344
210.864000,168.159000,4.000000,0.961804,0.703843,0.920000,0.835938,1.000000,0.520624
201.104000,179.717000,4.000000,0.961804,0.721862,0.920000,0.781250,1.000000,0.499021
190.711000,190.711000,4.000000,0.961804,0.739484,0.920000,0.789062,1.000000,0.516315
179.717000,201.104000,4.000000,0.961804,0.756684,0.920000,0.824219,1.000000,0.551864
168.159000,210.864000,4.000000,0.961804,0.773435,0.920000,0.835938,1.000000,0.572100
156.071000,219.961000,4.000000,0.961804,0.789718,0.920000,0.882812,1.000000,0.616900
143.492000,228.366000,4.000000,0.961804,0.805509,0.920000,0.917969,1.000000,0.654294
130.462000,236.053000,4.000000,0.961804,0.820789,0.920000,0.972656,1.000000,0.706424
117.021000,242.996000,4.000000,0.961804,0.835538,0.920000,1.000000,1.000000,0.739335
103.212000,249.176000,4.000000,0.961804,0.849741,0.920000,0.968750,1.000000,0.728405
89.078000,254.571000,4.000000,0.961804,0.863380,0.920000,0.968750,1.000000,0.740096
74.664000,259.165000,4.000000,0.961804,0.876439,0.920000,0.937500,1.000000,0.727055
60.015000,262.944000,4.000000,0.961804,0.888904,0.920000,0.906250,1.000000,0.712816
45.177000,265.895000,4.000000,0.961804,0.900760,0.920000,0.902344,1.000000,0.719210
30.197000,268.010000,4.000000,0.961804,0.911996,0.920000,0.851562,1.000000,0.687201
15.123000,269.281000,4.000000,0.961804,0.922598,0.920000,0.847656,1.000000,0.692001
0.000000,269.706000,4.000000,0.961804,0.932556,0.920000,0.808594,0.000000,0.000000
-15.123000,269.281000,4.000000,0.961804,0.941860,0.920000,0.785156,1.000000,0.654361
-30.197000,268.010000,4.000000,0.961804,0.950499,0.920000,0.746094,1.000000,0.627508
-45.177000,265.895000,4.000000,0.961804,0.958465,0.920000,0.718750,1.000000,0.609577
-60.015000,262.944000,4.000000,0.961804,0.965750,0.920000,0.714844,1.000000,0.610872
-74.664000,259.165000,4.000000,0.961804,0.972347,0.920000,0.750000,1.000000,0.645293
-89.078000,254.571000,4.000000,0.961804,0.978248,0.920000,0.746094,1.000000,0.645828
-103.212000,249.176000,4.000000,0.961804,0.983448,0.920000,0.781250,1.000000,0.679854
-117.021000,242.996000,4.000000,0.961804,0.987941,0.920000,0.753906,1.000000,0.659057
-130.462000,236.053000,4.000000,0.961804,0.991724,0.920000,0.753906,1.000000,0.661580
-143.492000,228.366000,4.000000,0.961804,0.994792,0.920000,0.753906,1.000000,0.663627
-156.071000,219.961000,4.000000,0.961804,0.997143,0.920000,0.765625,1.000000,0.675535
-168.159000,210.864000,4.000000,0.961804,0.998773,0.920000,0.765625,1.000000,0.676640
-179.717000,201.104000,4.000000,0.961804,0.999683,0.920000,0.742188,1.000000,0.656524
-190.711000,190.711000,4.000000,0.961804,0.999870,0.920000,0.742188,1.000000,0.656646
-201.104000,179.717000,4.000000,0.961804,0.999334,0.920000,0.683594,1.000000,0.604482
-210.864000,168.159000,4.000000,0.961804,0.998077,0.920000,0.640625,1.000000,0.565773
-219.961000,156.071000,4.000000,0.961804,0.996098,0.920000,0.640625,1.000000,0.564652
-228.366000,143.492000,4.000000,0.961804,0.993401,0.920000,0.636719,1.000000,0.559689
-236.053000,130.462000,4.000000,0.961804,0.989988,0.920000,0.636719,1.000000,0.557766
-242.996000,117.021000,4.000000,0.961804,0.985862,0.920000,0.636719,1.000000,0.555441
-249.176000,103.212000,4.000000,0.961804,0.981027,0.920000,0.632812,1.000000,0.549326
-254.571000,89.078000,4.000000,0.961804,0.975488,0.920000,0.632812,1.000000,0.546225
-259.165000,74.664000,4.000000,0.961804,0.969251,0.920000,0.648438,1.000000,0.556133
-262.944000,60.015000,4.000000,0.961804,0.962321,0.920000,0.648438,1.000000,0.552157
-265.895000,45.177000,4.000000,0.961804,0.954707,0.920000,0.648438,1.000000,0.547788
-268.010000,30.197000,4.000000,0.961804,0.946414,0.920000,0.644531,1.000000,0.539759
-269.281000,15.123000,4.000000,0.961804,0.937454,0.920000,0.644531,1.000000,0.534649
-269.706000,0.000000,4.000000,0.961804,0.927833,0.920000,0.664062,1.000000,0.545197
-269.281000,-15.123000,4.000000,0.961804,0.917562,0.920000,0.671875,1.000000,0.545505
-268.010000,-30.197000,4.000000,0.961804,0.906653,0.920000,0.644531,1.000000,0.517082
-265.895000,-45.177000,4.000000,0.961804,0.895117,0.920000,0.644531,1.000000,0.510503
-262.944000,-60.015000,4.000000,0.961804,0.882965,0.920000,0.671875,1.000000,0.524936
-259.165000,-74.664000,4.000000,0.961804,0.870212,0.920000,0.671875,1.000000,0.517354
-254.571000,-89.078000,4.000000,0.961804,0.856871,0.920000,0.699219,1.000000,0.530155
-249.176000,-103.212000,4.000000,0.961804,0.842959,0.920000,0.699219,1.000000,0.521547
-242.996000,-117.021000,4.000000,0.961804,0.828489,0.920000,0.726562,1.000000,0.532641
-236.053000,-130.462000,4.000000,0.961804,0.813482,0.920000,0.726562,1.000000,0.522992
-228.366000,-143.492000,4.000000,0.961804,0.797953,0.920000,0.753906,1.000000,0.532315
-219.961000,-156.071000,4.000000,0.961804,0.781922,0.920000,0.781250,1.000000,0.540540
-210.864000,-168.159000,4.000000,0.961804,0.765410,0.920000,0.750000,1.000000,0.507961
-201.104000,-179.717000,4.000000,0.961804,0.748441,0.920000,0.781250,1.000000,0.517395
-190.711000,-190.711000,4.000000,0.961804,0.731033,0.920000,0.812500,1.000000,0.525575
-179.717000,-201.104000,4.000000,0.961804,0.713215,0.920000,0.843750,1.000000,0.532487
-168.159000,-210.864000,4.000000,0.961804,0.695014,0.920000,0.875000,1.000000,0.538117
-156.071000,-219.961000,4.000000,0.961804,0.676457,0.920000,0.894531,1.000000,0.535439
-143.492000,-228.366000,4.000000,0.961804,0.657574,0.920000,0.914062,1.000000,0.531857
-130.462000,-236.053000,4.000000,0.961804,0.638399,0.920000,0.964844,1.000000,0.545034
-117.021000,-242.996000,4.000000,0.961804,0.618969,0.920000,1.000000,1.000000,0.547701
-103.212000,-249.176000,4.000000,0.961804,0.599322,0.920000,1.000000,1.000000,0.530316
-89.078000,-254.571000,4.000000,0.961804,0.579502,0.920000,1.000000,1.000000,0.512778
-74.664000,-259.165000,4.000000,0.961804,0.559555,0.920000,1.000000,1.000000,0.495128
-60.015000,-262.944000,4.000000,0.961804,0.539535,0.920000,1.000000,1.000000,0.477412
-45.177000,-265.895000,4.000000,0.961804,0.519498,0.920000,1.000000,1.000000,0.459683
-30.197000,-268.010000,4.000000,0.961804,0.499511,0.920000,1.000000,1.000000,0.441997
-15.123000,-269.281000,4.000000,0.961804,0.479647,0.920000,1.000000,1.000000,0.424420
0.000000,-269.706000,4.000000,0.961804,0.459985,0.920000,1.000000,0.000000,0.000000
15.123000,-269.281000,4.000000,0.961804,0.440621,0.920000,1.000000,1.000000,0.389888
30.197000,-268.010000,4.000000,0.961804,0.421662,0.920000,1.000000,1.000000,0.373112
45.177000,-265.895000,4.000000,0.961804,0.403226,0.920000,1.000000,1.000000,0.356799
60.015000,-262.944000,4.000000,0.961804,0.385452,0.920000,1.000000,1.000000,0.341071
74.664000,-259.165000,4.000000,0.961804,0.368496,0.920000,1.000000,1.000000,0.326067
89.078000,-254.571000,4.000000,0.961804,0.352532,0.920000,1.000000,1.000000,0.311941
103.212000,-249.176000,4.000000,0.961804,0.337754,0.920000,1.000000,1.000000,0.298865
117.021000,-242.996000,4.000000,0.961804,0.324376,0.920000,1.000000,1.000000,0.287027
130.462000,-236.053000,4.000000,0.961804,0.312619,0.920000,1.000000,1.000000,0.276624
143.492000,-228.366000,4.000000,0.961804,0.302715,0.920000,1.000000,1.000000,0.267860
156.071000,-219.961000,4.000000,0.961804,0.294879,0.920000,1.000000,1.000000,0.260927
168.159000,-210.864000,4.000000,0.961804,0.289308,0.920000,1.000000,1.000000,0.255997
179.717000,-201.104000,4.000000,0.961804,0.286150,0.920000,1.000000,0.992188,0.251224
190.711000,-190.711000,4.000000,0.961804,0.285495,0.920000,1.000000,0.960938,0.242755
201.104000,-179.717000,4.000000,0.961804,0.287365,0.920000,1.000000,1.000000,0.254278
210.864000,-168.159000,4.000000,0.961804,0.291702,0.920000,1.000000,1.000000,0.258116
219.961000,-156.071000,4.000000,0.961804,0.298388,0.920000,1.000000,1.000000,0.264032
228.366000,-143.492000,4.000000,0.961804,0.307248,0.920000,1.000000,1.000000,0.271872
236.053000,-130.462000,4.000000,0.961804,0.318074,0.920000,1.000000,1.000000,0.281451
242.996000,-117.021000,4.000000,0.961804,0.330642,0.920000,1.000000,1.000000,0.292572
249.176000,-103.212000,4.000000,0.961804,0.344723,0.920000,1.000000,1.000000,0.305031
254.571000,-89.078000,4.000000,0.961804,0.360098,0.920000,1.000000,1.000000,0.318636
259.165000,-74.664000,4.000000,0.961804,0.376564,0.920000,1.000000,1.000000,0.333206
262.944000,-60.015000,4.000000,0.961804,0.393935,0.920000,1.000000,1.000000,0.348578
265.895000,-45.177000,4.000000,0.961804,0.412047,0.920000,1.000000,1.000000,0.364604
268.010000,-30.197000,4.000000,0.961804,0.430752,0.920000,1.000000,1.000000,0.381155
269.281000,-15.123000,4.000000,0.961804,0.449919,0.920000,1.000000,1.000000,0.398116
269.706000,0.000000,4.000000,0.961804,0.469439,0.920000,1.000000,1.000000,0.415388
283.067000,8.392000,4.000000,0.960422,0.476861,0.920000,1.000000,1.000000,0.421349
282.072000,25.146000,4.000000,0.960422,0.498054,0.920000,1.000000,1.000000,0.440075
280.087000,41.812000,4.000000,0.960422,0.519366,0.920000,1.000000,1.000000,0.458906
277.118000,58.331000,4.000000,0.960422,0.540712,0.920000,1.000000,1.000000,0.477767
273.176000,74.645000,4.000000,0.960422,0.562017,0.920000,1.000000,1.000000,0.496592
268.274000,90.698000,4.000000,0.960422,0.583217,0.920000,1.000000,1.000000,0.515323
262.430000,106.431000,4.000000,0.960422,0.604248,0.920000,0.929688,1.000000,0.496366
255.664000,121.791000,4.000000,0.960422,0.625062,0.920000,0.812500,1.000000,0.448741
248.000000,136.722000,4.000000,0.960422,0.645605,0.920000,0.726562,1.000000,0.414467
239.465000,151.174000,4.000000,0.960422,0.665839,0.920000,0.644531,1.000000,0.379195
230.089000,165.094000,4.000000,0.960422,0.685718,0.920000,0.648438,1.000000,0.392883
219.904000,178.435000,4.000000,0.960422,0.705210,0.920000,0.703125,1.000000,0.438128
208.948000,191.149000,4.000000,0.960422,0.724277,0.920000,0.773438,1.000000,0.494971
197.257000,203.192000,4.000000,0.960422,0.742889,0.920000,0.820312,1.000000,0.538459
184.873000,214.520000,4.000000,0.960422,0.761015,0.920000,0.875000,1.000000,0.588371
171.840000,225.096000,4.000000,0.960422,0.778629,0.920000,0.902344,1.000000,0.620801
158.204000,234.880000,4.000000,0.960422,0.795703,0.920000,0.941406,1.000000,0.661878
144.011000,243.840000,4.000000,0.960422,0.812216,0.920000,1.000000,1.000000,0.717665
129.313000,251.943000,4.000000,0.960422,0.828143,0.920000,1.000000,1.000000,0.731738
114.161000,259.161000,4.000000,0.960422,0.843463,0.920000,1.000000,1.000000,0.745274
98.608000,265.469000,4.000000,0.960422,0.858157,0.920000,1.000000,1.000000,0.758257
82.708000,270.844000,4.000000,0.960422,0.872206,0.920000,0.937500,1.000000,0.722504
66.518000,275.268000,4.000000,0.960422,0.885591,0.920000,0.875000,1.000000,0.684686
50.094000,278.725000,4.000000,0.960422,0.898298,0.920000,0.781250,1.000000,0.620098
33.494000,281.203000,4.000000,0.960422,0.910311,0.920000,0.726562,1.000000,0.584403
16.776000,282.694000,4.000000,0.960422,0.921615,0.920000,0.671875,1.000000,0.547127
0.000000,283.191000,4.000000,0.960422,0.932197,0.920000,0.609375,0.000000,0.000000
-16.776000,282.694000,4.000000,0.960422,0.942044,0.920000,0.617188,1.000000,0.513734
-33.494000,281.203000,4.000000,0.960422,0.951147,0.920000,0.718750,1.000000,0.604054
-50.094000,278.725000,4.000000,0.960422,0.959494,0.920000,0.726562,1.000000,0.615978
-66.518000,275.268000,4.000000,0.960422,0.967075,0.920000,0.718750,1.000000,0.614169
-82.708000,270.844000,4.000000,0.960422,0.973883,0.920000,0.687500,1.000000,0.591602
-98.608000,265.469000,4.000000,0.960422,0.979910,0.920000,0.675781,1.000000,0.585116
-114.161000,259.161000,4.000000,0.960422,0.985149,0.920000,0.742188,1.000000,0.646049
-129.313000,251.943000,4.000000,0.960422,0.989594,0.920000,0.832031,1.000000,0.727523
-144.011000,243.840000,4.000000,0.960422,0.993241,0.920000,0.921875,1.000000,0.809053
-158.204000,234.880000,4.000000,0.960422,0.996086,0.920000,1.000000,1.000000,0.880130
-171.840000,225.096000,4.000000,0.960422,0.998125,0.920000,0.972656,1.000000,0.857816
-184.873000,214.520000,4.000000,0.960422,0.999357,0.920000,0.917969,1.000000,0.810585
-197.257000,203.192000,4.000000,0.960422,0.999779,0.920000,0.855469,1.000000,0.755715
-208.948000,191.149000,4.000000,0.960422,0.999392,0.920000,0.742188,1.000000,0.655389
-219.904000,178.435000,4.000000,0.960422,0.998195,0.920000,0.648438,1.000000,0.571918
-230.089000,165.094000,4.000000,0.960422,0.996191,0.920000,0.593750,1.000000,0.522632
-239.465000,151.174000,4.000000,0.960422,0.993382,0.920000,0.578125,1.000000,0.507444
-248.000000,136.722000,4.000000,0.960422,0.989769,0.920000,0.617188,1.000000,0.539760
-255.664000,121.791000,4.000000,0.960422,0.985359,0.920000,0.671875,1.000000,0.584969
-262.430000,106.431000,4.000000,0.960422,0.980154,0.920000,0.726562,1.000000,0.629241
-268.274000,90.698000,4.000000,0.960422,0.974161,0.920000,0.746094,1.000000,0.642206
-273.176000,74.645000,4.000000,0.960422,0.967386,0.920000,0.781250,1.000000,0.667790
-277.118000,58.331000,4.000000,0.960422,0.959838,0.920000,0.777344,1.000000,0.659267
-280.087000,41.812000,4.000000,0.960422,0.951525,0.920000,0.824219,1.000000,0.692967
-282.072000,25.146000,4.000000,0.960422,0.942455,0.920000,0.871094,1.000000,0.725396
-283.067000,8.392000,4.000000,0.960422,0.932639,0.920000,0.917969,1.000000,0.756470
-283.067000,-8.392000,4.000000,0.960422,0.922089,0.920000,0.964844,1.000000,0.786103
-282.072000,-25.146000,4.000000,0.960422,0.910816,0.920000,1.000000,1.000000,0.804787
-280.087000,-41.812000,4.000000,0.960422,0.898834,0.920000,0.960938,1.000000,0.763176
-277.118000,-58.331000,4.000000,0.960422,0.886157,0.920000,0.921875,1.000000,0.721827
